experiment_id,start_utc,end_utc,benchmark_type,instance,source_instance,algorithm,algorithm_role,algorithm_version,seed,customer_count,station_count,vehicle_capacity,battery_capacity,battery_theoretical_lower_bound,battery_structural_lower_bound,battery_ratio,time_window_pressure,distance_metric,vehicle_count,objective_value,total_distance,total_energy,total_charged_energy,total_charging_time,status,feasible,proven_optimal,best_known_value,relative_gap,lower_bound,root_lower_bound,final_lower_bound,incumbent,optimality_gap,first_feasible_time,best_time,runtime_seconds,cpu_time_seconds,wall_clock_seconds,iterations,accepted_moves,rejected_moves,alns_destroy_statistics,alns_repair_statistics,charging_subproblem_calls,charging_subproblem_average_seconds,bpc_nodes,bpc_generated_columns,bpc_active_columns,bpc_pricing_iterations,forward_labels,backward_labels,joined_labels,labels_pruned,cuts_added,peak_memory_mb,failure_reason,raw_log_path,solution_path,threads,time_limit_seconds
primary-c104C10-ga_vrptw-2016,2026-07-12T17:04:55.497293+00:00,2026-07-12T17:04:55.665461+00:00,Primary,c104C10,c104C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,10,4,200.0,77.75,26.1725046566048,52.3450093132096,1.4853373993073162,1.0,EUC_2D (unrounded Euclidean distance),6,438.33476121035426,438.33476121035426,438.33476121035426,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.16816958300114493,0.16800300000000012,0.16816958300114493,,,,,,,,,,,,,,,,,102.71875,battery depleted on leg 2 (C80->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-c104C10-ga_vrptw-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-c104C10-ga_vrptw-2016.json,1,30.0
primary-r103C10-branch_price_and_cut-0,2026-07-12T17:04:55.679715+00:00,2026-07-12T17:04:55.679715+00:00,Primary,r103C10,r103C10,BRANCH_PRICE_AND_CUT,small-scale exact theoretical reference,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,0,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),,,,,,,not_applicable,False,False,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,exact enumerated-column BPC is limited to at most 8 customers,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-branch_price_and_cut-0.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-branch_price_and_cut-0.json,1,30.0
primary-r103C10-alns_exact_charging-2014,2026-07-12T17:04:55.692591+00:00,2026-07-12T17:04:56.314804+00:00,Primary,r103C10,r103C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2014,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),3,202.85268574464004,202.85268574464004,202.85268574464004,62.15853602829506,30.45768265386458,feasible,True,False,nan,,,,,,,0.023344333003478823,0.0660630830025184,0.6220462080018478,0.6208170000000002,0.6222120420025021,1000,954,46,"{""random"": {""accepted"": 365, ""best"": 0, ""calls"": 370, ""improved"": 32, ""weight"": 1.0371890668981123}, ""related"": {""accepted"": 299, ""best"": 1, ""calls"": 340, ""improved"": 25, ""weight"": 0.3813963191320963}, ""worst"": {""accepted"": 290, ""best"": 0, ""calls"": 290, ""improved"": 1, ""weight"": 1.0000000000000007}}","{""energy"": {""accepted"": 298, ""best"": 0, ""calls"": 312, ""improved"": 14, ""weight"": 0.6993035603113154}, ""greedy"": {""accepted"": 321, ""best"": 1, ""calls"": 338, ""improved"": 19, ""weight"": 0.8518485336751973}, ""regret2"": {""accepted"": 335, ""best"": 0, ""calls"": 350, ""improved"": 25, ""weight"": 0.8181309522542553}}",1551,0.00037050861250132914,,,,,311550,,,215842,,102.890625,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-alns_exact_charging-2014.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-alns_exact_charging-2014.json,1,30.0
primary-r103C10-alns_exact_charging-2015,2026-07-12T17:04:56.330009+00:00,2026-07-12T17:04:56.892411+00:00,Primary,r103C10,r103C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2015,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),3,202.85268574464004,202.85268574464004,202.85268574464004,62.15853602829506,30.45768265386458,feasible,True,False,nan,,,,,,,0.02381437500298489,0.0549922090031032,0.562247625002783,0.555523,0.5623996249996708,1000,925,75,"{""random"": {""accepted"": 374, ""best"": 1, ""calls"": 384, ""improved"": 31, ""weight"": 0.9799286975896893}, ""related"": {""accepted"": 236, ""best"": 0, ""calls"": 301, ""improved"": 23, ""weight"": 0.5620205130763849}, ""worst"": {""accepted"": 315, ""best"": 0, ""calls"": 315, ""improved"": 3, ""weight"": 1.000000000002876}}","{""energy"": {""accepted"": 290, ""best"": 0, ""calls"": 315, ""improved"": 15, ""weight"": 0.7773734237360066}, ""greedy"": {""accepted"": 314, ""best"": 0, ""calls"": 343, ""improved"": 20, ""weight"": 0.7552508323302436}, ""regret2"": {""accepted"": 321, ""best"": 1, ""calls"": 342, ""improved"": 22, ""weight"": 0.8008514944393952}}",1441,0.0003553806787165186,,,,,268404,,,185566,,102.890625,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-alns_exact_charging-2015.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-alns_exact_charging-2015.json,1,30.0
primary-r103C10-alns_exact_charging-2016,2026-07-12T17:04:56.906409+00:00,2026-07-12T17:04:57.417734+00:00,Primary,r103C10,r103C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),3,202.85268574464004,202.85268574464004,202.85268574464004,87.05663557044551,42.6577514295183,feasible,True,False,nan,,,,,,,0.023142875001212815,0.04169545900003868,0.5111795000011625,0.5104700000000006,0.5113248329980706,1000,958,42,"{""random"": {""accepted"": 339, ""best"": 0, ""calls"": 346, ""improved"": 21, ""weight"": 0.9999892990111443}, ""related"": {""accepted"": 291, ""best"": 2, ""calls"": 326, ""improved"": 31, ""weight"": 0.9566385934944683}, ""worst"": {""accepted"": 328, ""best"": 0, ""calls"": 328, ""improved"": 3, ""weight"": 1.0000000000000007}}","{""energy"": {""accepted"": 303, ""best"": 0, ""calls"": 312, ""improved"": 12, ""weight"": 1.00015074722522}, ""greedy"": {""accepted"": 310, ""best"": 1, ""calls"": 330, ""improved"": 17, ""weight"": 1.0006039914596059}, ""regret2"": {""accepted"": 345, ""best"": 1, ""calls"": 358, ""improved"": 26, ""weight"": 0.9653111030086079}}",1320,0.0003527724143582005,,,,,253290,,,175284,,102.90625,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-alns_exact_charging-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-alns_exact_charging-2016.json,1,30.0
primary-r103C10-or_tools_vrptw-0,2026-07-12T17:04:57.431101+00:00,2026-07-12T17:04:57.434050+00:00,Primary,r103C10,r103C10,OR_TOOLS_VRPTW,classical VRPTW baseline; no charging optimization,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,0,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),3,191.32900624219155,191.32900624219155,191.32900624219155,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.0029469159999280237,0.002945999999999671,0.0029469159999280237,,,,,,,,,,,,,,,,,102.96875,battery depleted on leg 5 (C18->D0) | battery depleted on leg 4 (C81->C27) | battery depleted on leg 5 (C27->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-or_tools_vrptw-0.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-or_tools_vrptw-0.json,1,30.0
primary-r103C10-ga_vrptw-2014,2026-07-12T17:04:57.446741+00:00,2026-07-12T17:04:57.612470+00:00,Primary,r103C10,r103C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2014,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),5,251.76275002372927,251.76275002372927,251.76275002372927,0.0,0.0,feasible,True,False,nan,,,,,,,,,0.16572733400244033,0.16536299999999926,0.16572733400244033,,,,,,,,,,,,,,,,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-ga_vrptw-2014.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-ga_vrptw-2014.json,1,30.0
primary-r103C10-ga_vrptw-2015,2026-07-12T17:04:57.625611+00:00,2026-07-12T17:04:57.788826+00:00,Primary,r103C10,r103C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2015,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),5,248.35325423306875,248.35325423306875,248.35325423306875,0.0,0.0,feasible,True,False,nan,,,,,,,,,0.1632129999998142,0.16299000000000063,0.1632129999998142,,,,,,,,,,,,,,,,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-ga_vrptw-2015.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-ga_vrptw-2015.json,1,30.0
primary-r103C10-ga_vrptw-2016,2026-07-12T17:04:57.801905+00:00,2026-07-12T17:04:57.965397+00:00,Primary,r103C10,r103C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,10,3,200.0,60.63,27.586228448267445,55.17245689653489,1.0989178914707327,1.0,EUC_2D (unrounded Euclidean distance),5,248.35325423306875,248.35325423306875,248.35325423306875,0.0,0.0,feasible,True,False,nan,,,,,,,,,0.16349404200082063,0.16329500000000063,0.16349404200082063,,,,,,,,,,,,,,,,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-r103C10-ga_vrptw-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-r103C10-ga_vrptw-2016.json,1,30.0
primary-rc102C10-branch_price_and_cut-0,2026-07-12T17:04:57.979391+00:00,2026-07-12T17:04:57.979391+00:00,Primary,rc102C10,rc102C10,BRANCH_PRICE_AND_CUT,small-scale exact theoretical reference,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,0,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),,,,,,,not_applicable,False,False,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,exact enumerated-column BPC is limited to at most 8 customers,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-branch_price_and_cut-0.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-branch_price_and_cut-0.json,1,30.0
primary-rc102C10-alns_exact_charging-2014,2026-07-12T17:04:57.992207+00:00,2026-07-12T17:04:58.140085+00:00,Primary,rc102C10,rc102C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2014,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),4,423.5101819239308,423.5101819239308,423.5101819239308,177.90413648862793,69.38261323056489,feasible,True,False,nan,,,,,,,0.014031541999429464,0.014031541999429464,0.14778904199920362,0.14773199999999953,0.14787358299872722,1000,904,96,"{""random"": {""accepted"": 340, ""best"": 0, ""calls"": 362, ""improved"": 11, ""weight"": 0.9976659254213776}, ""related"": {""accepted"": 205, ""best"": 0, ""calls"": 279, ""improved"": 3, ""weight"": 0.5649210356894148}, ""worst"": {""accepted"": 359, ""best"": 0, ""calls"": 359, ""improved"": 0, ""weight"": 1.0}}","{""energy"": {""accepted"": 264, ""best"": 0, ""calls"": 297, ""improved"": 4, ""weight"": 0.7496401135042556}, ""greedy"": {""accepted"": 291, ""best"": 0, ""calls"": 336, ""improved"": 3, ""weight"": 0.8375821175599518}, ""regret2"": {""accepted"": 349, ""best"": 0, ""calls"": 367, ""improved"": 7, ""weight"": 0.9997254362366166}}",609,0.00020447971585024324,,,,,84026,,,64162,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-alns_exact_charging-2014.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-alns_exact_charging-2014.json,1,30.0
primary-rc102C10-alns_exact_charging-2015,2026-07-12T17:04:58.153510+00:00,2026-07-12T17:04:58.296094+00:00,Primary,rc102C10,rc102C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2015,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),4,423.5101819239308,423.5101819239308,423.5101819239308,177.90413648862793,69.38261323056489,feasible,True,False,nan,,,,,,,0.014034042000275804,0.014034042000275804,0.14251333399806754,0.14233899999999977,0.14258233399959863,1000,920,80,"{""random"": {""accepted"": 371, ""best"": 0, ""calls"": 397, ""improved"": 19, ""weight"": 0.9426732814033065}, ""related"": {""accepted"": 202, ""best"": 0, ""calls"": 256, ""improved"": 1, ""weight"": 0.4941681974368483}, ""worst"": {""accepted"": 347, ""best"": 0, ""calls"": 347, ""improved"": 0, ""weight"": 1.0}}","{""energy"": {""accepted"": 303, ""best"": 0, ""calls"": 338, ""improved"": 9, ""weight"": 0.9733746128458234}, ""greedy"": {""accepted"": 324, ""best"": 0, ""calls"": 353, ""improved"": 7, ""weight"": 0.72203646505991}, ""regret2"": {""accepted"": 293, ""best"": 0, ""calls"": 309, ""improved"": 4, ""weight"": 0.9326563146006768}}",584,0.00020500240243439305,,,,,80602,,,61552,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-alns_exact_charging-2015.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-alns_exact_charging-2015.json,1,30.0
primary-rc102C10-alns_exact_charging-2016,2026-07-12T17:04:58.309074+00:00,2026-07-12T17:04:58.446725+00:00,Primary,rc102C10,rc102C10,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),4,423.5101819239308,423.5101819239308,423.5101819239308,177.90413648862793,69.38261323056489,feasible,True,False,nan,,,,,,,0.013976999998703832,0.013976999998703832,0.1375830409997434,0.13751099999999994,0.13764908299708623,1000,916,84,"{""random"": {""accepted"": 359, ""best"": 0, ""calls"": 374, ""improved"": 17, ""weight"": 0.8154636616778601}, ""related"": {""accepted"": 216, ""best"": 0, ""calls"": 285, ""improved"": 7, ""weight"": 0.7873158830421934}, ""worst"": {""accepted"": 341, ""best"": 0, ""calls"": 341, ""improved"": 0, ""weight"": 1.0}}","{""energy"": {""accepted"": 291, ""best"": 0, ""calls"": 323, ""improved"": 8, ""weight"": 0.8163136601727392}, ""greedy"": {""accepted"": 265, ""best"": 0, ""calls"": 303, ""improved"": 4, ""weight"": 0.9425788452791799}, ""regret2"": {""accepted"": 360, ""best"": 0, ""calls"": 374, ""improved"": 12, ""weight"": 0.8399964082097024}}",580,0.0001976127828035307,,,,,77580,,,59220,,102.96875,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-alns_exact_charging-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-alns_exact_charging-2016.json,1,30.0
primary-rc102C10-or_tools_vrptw-0,2026-07-12T17:04:58.459742+00:00,2026-07-12T17:04:58.462720+00:00,Primary,rc102C10,rc102C10,OR_TOOLS_VRPTW,classical VRPTW baseline; no charging optimization,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,0,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),3,384.81723515153885,384.81723515153885,384.81723515153885,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.0029731249996984843,0.002966999999999942,0.0029731249996984843,,,,,,,,,,,,,,,,,103.0,battery depleted on leg 3 (C49->C26) | battery depleted on leg 4 (C26->D0) | battery depleted on leg 3 (C45->C70) | battery depleted on leg 4 (C70->D0) | battery depleted on leg 3 (C11->C92) | battery depleted on leg 4 (C92->C54) | battery depleted on leg 5 (C54->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-or_tools_vrptw-0.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-or_tools_vrptw-0.json,1,30.0
primary-rc102C10-ga_vrptw-2014,2026-07-12T17:04:58.475218+00:00,2026-07-12T17:04:58.645966+00:00,Primary,rc102C10,rc102C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2014,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),6,485.79679982353684,485.79679982353684,485.79679982353684,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.17074575000151526,0.17059099999999994,0.17074575000151526,,,,,,,,,,,,,,,,,103.015625,battery depleted on leg 2 (C26->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-ga_vrptw-2014.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-ga_vrptw-2014.json,1,30.0
primary-rc102C10-ga_vrptw-2015,2026-07-12T17:04:58.658657+00:00,2026-07-12T17:04:58.829756+00:00,Primary,rc102C10,rc102C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2015,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),6,485.79679982353684,485.79679982353684,485.79679982353684,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.17109766700014006,0.17090799999999984,0.17109766700014006,,,,,,,,,,,,,,,,,103.015625,battery depleted on leg 2 (C26->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-ga_vrptw-2015.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-ga_vrptw-2015.json,1,30.0
primary-rc102C10-ga_vrptw-2016,2026-07-12T17:04:58.843237+00:00,2026-07-12T17:04:59.016828+00:00,Primary,rc102C10,rc102C10,GA_VRPTW,weak baseline; chromosome decoder has no exact station insertion,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,10,4,200.0,77.75,37.73592452822641,75.47184905645283,1.0301854396311811,1.0,EUC_2D (unrounded Euclidean distance),6,485.79679982353684,485.79679982353684,485.79679982353684,0.0,0.0,invalid,False,False,nan,,,,,,,,,0.1735909580020234,0.17337399999999992,0.1735909580020234,,,,,,,,,,,,,,,,,103.015625,battery depleted on leg 2 (C26->D0),/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-rc102C10-ga_vrptw-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-rc102C10-ga_vrptw-2016.json,1,30.0
primary-c106C15-branch_price_and_cut-0,2026-07-12T17:04:59.029725+00:00,2026-07-12T17:04:59.029725+00:00,Primary,c106C15,c106C15,BRANCH_PRICE_AND_CUT,small-scale exact theoretical reference,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,0,15,3,200.0,77.75,28.861739379323623,57.723478758647246,1.3469389176124922,1.0,EUC_2D (unrounded Euclidean distance),,,,,,,not_applicable,False,False,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,exact enumerated-column BPC is limited to at most 8 customers,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-c106C15-branch_price_and_cut-0.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-c106C15-branch_price_and_cut-0.json,1,30.0
primary-c106C15-alns_exact_charging-2014,2026-07-12T17:04:59.041878+00:00,2026-07-12T17:05:00.377363+00:00,Primary,c106C15,c106C15,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2014,15,3,200.0,77.75,28.861739379323623,57.723478758647246,1.3469389176124922,1.0,EUC_2D (unrounded Euclidean distance),3,275.1331688731623,275.1331688731623,275.1331688731623,126.22178535625447,437.989595186203,feasible,True,False,nan,,,,,,,0.033112290999270044,0.518432415999996,1.3351730829999724,1.333843,1.3354866660010885,1000,978,22,"{""random"": {""accepted"": 314, ""best"": 3, ""calls"": 325, ""improved"": 8, ""weight"": 0.9890010078534683}, ""related"": {""accepted"": 333, ""best"": 1, ""calls"": 344, ""improved"": 5, ""weight"": 0.9993947883202121}, ""worst"": {""accepted"": 331, ""best"": 2, ""calls"": 331, ""improved"": 4, ""weight"": 1.0000000000011275}}","{""energy"": {""accepted"": 275, ""best"": 1, ""calls"": 289, ""improved"": 5, ""weight"": 0.9992193923700057}, ""greedy"": {""accepted"": 346, ""best"": 1, ""calls"": 353, ""improved"": 4, ""weight"": 0.9580560246392733}, ""regret2"": {""accepted"": 357, ""best"": 4, ""calls"": 358, ""improved"": 8, ""weight"": 1.0000000000000069}}",3877,0.00032480632290281334,,,,,684206,,,476942,,103.953125,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-c106C15-alns_exact_charging-2014.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-c106C15-alns_exact_charging-2014.json,1,30.0
primary-c106C15-alns_exact_charging-2015,2026-07-12T17:05:00.391236+00:00,2026-07-12T17:05:01.657880+00:00,Primary,c106C15,c106C15,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2015,15,3,200.0,77.75,28.861739379323623,57.723478758647246,1.3469389176124922,1.0,EUC_2D (unrounded Euclidean distance),3,275.1331688731623,275.1331688731623,275.1331688731623,126.22178535625447,437.989595186203,feasible,True,False,nan,,,,,,,0.03298420800274471,0.4030367080013093,1.266379416003474,1.265034,1.2666442090012424,1000,981,19,"{""random"": {""accepted"": 313, ""best"": 2, ""calls"": 323, ""improved"": 3, ""weight"": 0.9457265254562506}, ""related"": {""accepted"": 330, ""best"": 4, ""calls"": 338, ""improved"": 5, ""weight"": 0.8717523080248213}, ""worst"": {""accepted"": 338, ""best"": 1, ""calls"": 339, ""improved"": 4, ""weight"": 1.0000000000000007}}","{""energy"": {""accepted"": 290, ""best"": 0, ""calls"": 306, ""improved"": 0, ""weight"": 0.8909532046901265}, ""greedy"": {""accepted"": 346, ""best"": 3, ""calls"": 349, ""improved"": 6, ""weight"": 0.9999999994001771}, ""regret2"": {""accepted"": 345, ""best"": 4, ""calls"": 345, ""improved"": 6, ""weight"": 1.0000000000000007}}",3638,0.0003273854051686738,,,,,649078,,,452580,,103.953125,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-c106C15-alns_exact_charging-2015.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-c106C15-alns_exact_charging-2015.json,1,30.0
primary-c106C15-alns_exact_charging-2016,2026-07-12T17:05:01.671151+00:00,2026-07-12T17:05:02.877344+00:00,Primary,c106C15,c106C15,ALNS_EXACT_CHARGING,primary ALNS-based matheuristic,bd9787f5ab1df174246303e854e9be04d56fb270+dirty,2016,15,3,200.0,77.75,28.861739379323623,57.723478758647246,1.3469389176124922,1.0,EUC_2D (unrounded Euclidean distance),3,275.1331688731623,275.1331688731623,275.1331688731623,126.22178535625447,437.989595186203,feasible,True,False,nan,,,,,,,0.03314387499995064,0.3821022919983079,1.2059340419982618,1.2040579999999999,1.2061945839996042,1000,979,21,"{""random"": {""accepted"": 326, ""best"": 2, ""calls"": 335, ""improved"": 6, ""weight"": 0.839516177228792}, ""related"": {""accepted"": 326, ""best"": 1, ""calls"": 338, ""improved"": 7, ""weight"": 0.9159716421172719}, ""worst"": {""accepted"": 327, ""best"": 1, ""calls"": 327, ""improved"": 4, ""weight"": 1.0000000000000007}}","{""energy"": {""accepted"": 310, ""best"": 1, ""calls"": 326, ""improved"": 4, ""weight"": 0.8635072627428031}, ""greedy"": {""accepted"": 346, ""best"": 2, ""calls"": 351, ""improved"": 7, ""weight"": 0.8399997533533117}, ""regret2"": {""accepted"": 323, ""best"": 1, ""calls"": 323, ""improved"": 6, ""weight"": 1.0000000000000016}}",3530,0.00032084919320582347,,,,,615962,,,429376,,103.953125,,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/raw/primary-c106C15-alns_exact_charging-2016.json,/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/results/week05_advanced/solutions/primary-c106C15-alns_exact_charging-2016.json,1,30.0
